pdf_file,page,annot_type,rect_x0,rect_y0,rect_x1,rect_y1,contents,info_title,info_subject,info_content
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",408.0,516.0,418.0,527.0,,AutoCAD SHX Text,,91
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",423.0,506.0,433.0,518.0,,AutoCAD SHX Text,,90
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",295.0,521.0,305.0,536.0,,AutoCAD SHX Text,,103
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",291.0,504.0,301.0,519.0,,AutoCAD SHX Text,,104
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",311.0,500.0,320.0,515.0,,AutoCAD SHX Text,,105
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",332.0,513.0,342.0,529.0,,AutoCAD SHX Text,,106
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",299.0,492.0,308.0,506.0,,AutoCAD SHX Text,,90.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",308.0,430.0,317.0,445.0,,AutoCAD SHX Text,,107
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",321.0,435.0,331.0,450.0,,AutoCAD SHX Text,,108
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",343.0,404.0,352.0,420.0,,AutoCAD SHX Text,,94.3
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",307.0,355.0,316.0,369.0,,AutoCAD SHX Text,,95.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",362.0,355.0,371.0,371.0,,AutoCAD SHX Text,,95.4
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",315.0,406.0,325.0,421.0,,AutoCAD SHX Text,,109
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",344.0,353.0,353.0,369.0,,AutoCAD SHX Text,,95.3
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",345.0,379.0,354.0,392.0,,AutoCAD SHX Text,,113
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",330.0,366.0,340.0,382.0,,AutoCAD SHX Text,,95.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",449.0,250.0,458.0,265.0,,AutoCAD SHX Text,,144
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",442.0,267.0,451.0,282.0,,AutoCAD SHX Text,,143
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",435.0,248.0,445.0,263.0,,AutoCAD SHX Text,,145
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",415.0,222.0,425.0,238.0,,AutoCAD SHX Text,,146
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",324.0,250.0,334.0,265.0,,AutoCAD SHX Text,,160
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",321.0,229.0,331.0,244.0,,AutoCAD SHX Text,,162
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",284.0,249.0,294.0,265.0,,AutoCAD SHX Text,,163
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",445.0,60.0,455.0,75.0,,AutoCAD SHX Text,,170
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",365.0,134.0,374.0,152.0,,AutoCAD SHX Text,,153.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",12.0,368.0,21.0,383.0,,AutoCAD SHX Text,,194
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",28.0,380.0,37.0,395.0,,AutoCAD SHX Text,,195
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",61.0,381.0,71.0,396.0,,AutoCAD SHX Text,,196
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",59.0,335.0,68.0,350.0,,AutoCAD SHX Text,,197
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",54.0,313.0,64.0,328.0,,AutoCAD SHX Text,,198
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",69.0,320.0,78.0,335.0,,AutoCAD SHX Text,,199
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",105.0,335.0,115.0,351.0,,AutoCAD SHX Text,,220
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",150.0,337.0,160.0,351.0,,AutoCAD SHX Text,,221
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",153.0,322.0,163.0,337.0,,AutoCAD SHX Text,,222
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",94.0,265.0,104.0,279.0,,AutoCAD SHX Text,,201
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",110.0,264.0,119.0,279.0,,AutoCAD SHX Text,,200
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",113.0,249.0,123.0,265.0,,AutoCAD SHX Text,,202
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",107.0,237.0,117.0,253.0,,AutoCAD SHX Text,,203
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",129.0,259.0,139.0,275.0,,AutoCAD SHX Text,,204
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",136.0,244.0,146.0,260.0,,AutoCAD SHX Text,,205
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",151.0,246.0,161.0,262.0,,AutoCAD SHX Text,,225
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",156.0,261.0,166.0,277.0,,AutoCAD SHX Text,,223
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",163.0,257.0,173.0,273.0,,AutoCAD SHX Text,,224
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",136.0,213.0,146.0,229.0,,AutoCAD SHX Text,,226
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",150.0,222.0,160.0,238.0,,AutoCAD SHX Text,,227
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",197.0,251.0,207.0,266.0,,AutoCAD SHX Text,,231
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",209.0,243.0,219.0,259.0,,AutoCAD SHX Text,,232
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",153.0,412.0,162.0,427.0,,AutoCAD SHX Text,,219
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",146.0,428.0,156.0,443.0,,AutoCAD SHX Text,,218
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",102.0,403.0,111.0,418.0,,AutoCAD SHX Text,,216
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",99.0,425.0,109.0,441.0,,AutoCAD SHX Text,,217
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",67.0,425.0,77.0,441.0,,AutoCAD SHX Text,,215
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",37.0,403.0,47.0,419.0,,AutoCAD SHX Text,,213
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",31.0,409.0,40.0,424.0,,AutoCAD SHX Text,,212
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",44.0,422.0,54.0,438.0,,AutoCAD SHX Text,,214
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",146.0,522.0,156.0,537.0,,AutoCAD SHX Text,,210
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",148.0,502.0,158.0,517.0,,AutoCAD SHX Text,,211
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",173.0,527.0,183.0,543.0,,AutoCAD SHX Text,,207
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",181.0,511.0,191.0,527.0,,AutoCAD SHX Text,,206
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",164.0,456.0,174.0,472.0,,AutoCAD SHX Text,,209
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",180.0,456.0,190.0,472.0,,AutoCAD SHX Text,,208
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",326.0,106.0,336.0,122.0,,AutoCAD SHX Text,,233
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",295.0,88.0,305.0,104.0,,AutoCAD SHX Text,,234
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",224.0,114.0,234.0,129.0,,AutoCAD SHX Text,,235
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",337.0,105.0,346.0,119.0,,AutoCAD SHX Text,,185
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",305.0,87.0,314.0,101.0,,AutoCAD SHX Text,,186
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",215.0,113.0,225.0,127.0,,AutoCAD SHX Text,,187
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",433.0,397.0,443.0,412.0,,AutoCAD SHX Text,,100
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",414.0,384.0,425.0,398.0,,AutoCAD SHX Text,,88
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",442.0,434.0,453.0,454.0,,AutoCAD SHX Text,,88.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",447.0,611.0,458.0,630.0,,AutoCAD SHX Text,,78.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",394.0,535.0,405.0,553.0,,AutoCAD SHX Text,,81.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",416.0,449.0,427.0,468.0,,AutoCAD SHX Text,,83.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",331.0,432.0,340.0,446.0,,AutoCAD SHX Text,,94.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",521.0,159.0,531.0,178.0,,AutoCAD SHX Text,,114.2
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",302.0,841.0,313.0,861.0,,AutoCAD SHX Text,,26.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",321.0,830.0,330.0,846.0,,AutoCAD SHX Text,,30.1
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",495.0,956.0,505.0,969.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",495.0,916.0,504.0,930.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",480.0,884.0,493.0,893.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",458.0,898.0,470.0,911.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",429.0,917.0,440.0,930.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",407.0,932.0,418.0,944.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",438.0,895.0,451.0,907.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",398.0,852.0,411.0,864.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",372.0,800.0,385.0,811.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",406.0,874.0,417.0,886.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",424.0,858.0,435.0,870.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",415.0,833.0,427.0,844.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",346.0,801.0,357.0,813.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",320.0,818.0,331.0,831.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",367.0,788.0,379.0,800.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",391.0,759.0,402.0,772.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",417.0,757.0,431.0,767.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",480.0,770.0,493.0,780.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",354.0,772.0,366.0,784.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",322.0,689.0,331.0,702.0,,AutoCAD SHX Text,,"42"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",294.0,725.0,307.0,735.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",302.0,665.0,315.0,675.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",338.0,665.0,351.0,675.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",384.0,665.0,396.0,675.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",434.0,685.0,446.0,695.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",326.0,761.0,337.0,773.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",307.0,774.0,318.0,786.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",322.0,654.0,331.0,667.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",322.0,612.0,332.0,625.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",342.0,586.0,351.0,599.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",301.0,592.0,314.0,602.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",272.0,591.0,285.0,601.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",236.0,592.0,249.0,601.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",222.0,567.0,236.0,578.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",217.0,502.0,229.0,514.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",210.0,453.0,220.0,466.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",210.0,385.0,220.0,398.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",238.0,290.0,247.0,303.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",350.0,287.0,359.0,300.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",350.0,253.0,360.0,266.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",353.0,352.0,363.0,365.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",375.0,388.0,384.0,401.0,,AutoCAD SHX Text,,"42"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",321.0,459.0,330.0,471.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",308.0,492.0,318.0,505.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",259.0,465.0,268.0,478.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",266.0,448.0,275.0,460.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",176.0,481.0,186.0,494.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",258.0,229.0,267.0,242.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",292.0,602.0,301.0,615.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",230.0,504.0,242.0,514.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",229.0,493.0,242.0,502.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",253.0,505.0,266.0,515.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",237.0,414.0,250.0,424.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",288.0,415.0,301.0,424.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",322.0,416.0,335.0,426.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",349.0,415.0,362.0,425.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",396.0,416.0,409.0,426.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",463.0,426.0,476.0,436.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",515.0,419.0,528.0,428.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",500.0,513.0,513.0,523.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",463.0,320.0,476.0,329.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",431.0,297.0,445.0,308.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",468.0,238.0,483.0,248.0,,AutoCAD SHX Text,,"48"""""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",423.0,240.0,436.0,249.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",391.0,239.0,404.0,249.0,,AutoCAD SHX Text,,"54"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",333.0,239.0,346.0,249.0,,AutoCAD SHX Text,,"60"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",312.0,228.0,325.0,239.0,,AutoCAD SHX Text,,"66"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",295.0,240.0,308.0,250.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",473.0,170.0,486.0,180.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",514.0,243.0,527.0,253.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",572.0,244.0,585.0,253.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",642.0,290.0,655.0,299.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",507.0,66.0,520.0,75.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",472.0,65.0,485.0,75.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",400.0,163.0,413.0,173.0,,AutoCAD SHX Text,,"15"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",340.0,172.0,353.0,182.0,,AutoCAD SHX Text,,"42"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",319.0,133.0,334.0,142.0,,AutoCAD SHX Text,,"48"""""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",164.0,234.0,177.0,244.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",175.0,244.0,188.0,254.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",191.0,233.0,204.0,243.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",197.0,244.0,210.0,253.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",219.0,238.0,232.0,247.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",122.0,239.0,135.0,249.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",117.0,324.0,134.0,334.0,,AutoCAD SHX Text,,"24""-"
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",91.0,324.0,107.0,334.0,,AutoCAD SHX Text,,"18""-"
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",37.0,370.0,54.0,380.0,,AutoCAD SHX Text,,"24""-"
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",55.0,421.0,68.0,431.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",78.0,411.0,94.0,421.0,,AutoCAD SHX Text,,"24""-"
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",122.0,413.0,135.0,423.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",148.0,470.0,157.0,483.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",148.0,377.0,158.0,390.0,,AutoCAD SHX Text,,"42"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",149.0,285.0,158.0,298.0,,AutoCAD SHX Text,,"42"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",67.0,358.0,76.0,371.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",86.0,291.0,97.0,304.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",103.0,253.0,113.0,266.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",375.0,179.0,385.0,192.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",379.0,124.0,390.0,137.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",417.0,152.0,426.0,165.0,,AutoCAD SHX Text,,"15"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",417.0,175.0,427.0,188.0,,AutoCAD SHX Text,,"15"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",411.0,190.0,422.0,202.0,,AutoCAD SHX Text,,"15"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",499.0,201.0,509.0,214.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",543.0,224.0,552.0,237.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",543.0,269.0,553.0,282.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",497.0,468.0,507.0,480.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",431.0,452.0,441.0,465.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",419.0,498.0,429.0,511.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",419.0,521.0,429.0,534.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",419.0,571.0,429.0,584.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model.pdf,1,"(4, 'Square')",299.0,108.0,309.0,118.0,,AutoCAD SHX Text,,"8"""
