canonical_node_id,excel_id_raw,excel_id_norm,pdf_label_raw,pdf_label_norm,match_method,confidence,evidence,pdf_file,page,x,y
N_1670,106,106,167.0,1670,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,180.5,447.0
N_1660,106,106,166.0,1660,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,188.5,548.0
N_1680,106,106,168.0,1680,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,164.5,503.0
N_1690,106,106,169.0,1690,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,133.5,539.0
N_1730,70.3,703,173.0,1730,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,161.5,440.0
N_1720,27.1,271,172.0,1720,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,117.5,438.0
N_1700,27.1,271,170.0,1700,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,28.5,443.0
N_1750,,,175.0,1750,,0.0,,BX-FM_10-30-2025-Model.pdf,1,169.5,347.0
N_1760,106,106,176.0,1760,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,161.5,313.5
N_1591,159.1,1591,159.1,1591,A_exact_norm,0.98,excel_norm=1591,BX-FM_10-30-2025-Model.pdf,1,55.0,342.0
N_1592,109.2,1092,159.2,1592,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,79.0,349.0
N_1801,108.3,1083,180.1,1801,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,171.5,256.0
N_1802,102.4,1024,180.2,1802,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,163.0,230.0
N_1822,182.2,1822,182.2,1822,A_exact_norm,0.98,excel_norm=1822,BX-FM_10-30-2025-Model.pdf,1,179.0,230.5
N_1821,128,128,182.1,1821,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,194.5,258.0
N_1650,106,106,165.0,1650,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,138.5,235.5
N_1710,27.1,271,171.0,1710,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,87.5,437.0
N_1770,27.1,271,177.0,1770,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,169.0,274.0
N_1790,109.2,1092,179.0,1790,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,149.0,211.0
N_1840,103.4,1034,184.0,1840,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,222.5,255.0
N_1830,108.3,1083,183.0,1830,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,210.0,270.0
N_150,103.4,1034,15.0,150,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,378.5,834.0
N_140,140,140,14.0,140,A_exact_norm,0.98,excel_norm=140,BX-FM_10-30-2025-Model.pdf,1,372.5,849.0
N_60,106,106,6.0,60,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,391.0,949.0
N_70,70.3,703,7.0,70,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,408.5,943.5
N_80,108.3,1083,8.0,80,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,420.5,936.0
N_90,109.2,1092,9.0,90,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,449.5,919.0
N_130,103.4,1034,13.0,130,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,442.0,870.0
N_120,102.4,1024,12.0,120,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,439.0,857.0
N_100,103.4,1034,10.0,100,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,431.5,875.5
N_110,103.4,1034,11.0,110,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,414.5,888.5
N_160,160,160,16.0,160,A_exact_norm,0.98,excel_norm=160,BX-FM_10-30-2025-Model.pdf,1,425.0,852.0
N_170,27.1,271,17.0,170,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,415.5,831.0
N_150,103.4,1034,15.0,150,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,406.0,840.5
N_180,108.3,1083,18.0,180,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,391.5,842.5
N_190,109.2,1092,19.0,190,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,507.0,783.5
N_200,102.4,1024,20.0,200,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,485.0,785.0
N_210,102.4,1024,21.0,210,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,469.0,798.5
N_220,102.4,1024,22.0,220,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,466.0,788.0
N_230,70.3,703,23.0,230,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,452.0,770.0
N_240,102.4,1024,24.0,240,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,435.0,765.0
N_250,65.25,6525,25.0,250,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,412.0,757.0
N_260,65.25,6525,26.0,260,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,409.5,784.0
N_270,27.1,271,27.0,270,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,396.0,789.0
N_280,28,28,28.0,280,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,388.0,771.0
N_290,109.2,1092,29.0,290,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,381.0,785.0
N_300,70.3,703,30.0,300,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,386.5,794.0
N_330,70.3,703,33.0,330,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,369.0,809.0
N_320,70.3,703,32.0,320,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,351.5,819.0
N_310,103.4,1034,31.0,310,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,342.0,826.5
N_350,70.3,703,35.0,350,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,315.0,793.0
N_360,70.3,703,36.0,360,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,322.5,787.0
N_370,70.3,703,37.0,370,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,328.0,782.0
N_380,108.3,1083,38.0,380,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,352.0,760.0
N_340,103.4,1034,34.0,340,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,362.0,769.0
N_390,70.3,703,39.0,390,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,337.0,742.0
N_410,103.4,1034,41.0,410,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,322.0,740.5
N_400,103.4,1034,40.0,400,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,311.0,746.0
N_431,103.4,1034,43.1,431,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,314.0,714.5
N_430,103.4,1034,43.0,430,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,310.5,732.0
N_420,102.4,1024,42.0,420,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,285.5,735.0
N_510,103.4,1034,51.0,510,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,294.0,664.5
N_500,,,50.0,500,,0.0,,BX-FM_10-30-2025-Model.pdf,1,329.0,682.0
N_490,49,49,49.0,490,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,356.0,683.0
N_470,70.3,703,47.0,470,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,409.0,664.0
N_460,103.4,1034,46.0,460,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,419.5,680.0
N_450,45,45,45.0,450,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,424.0,690.0
N_440,103.4,1034,44.0,440,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,455.5,689.0
N_530,70.3,703,53.0,530,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,329.0,647.0
N_521,27.1,271,52.1,521,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,328.0,629.0
N_520,65.25,6525,52.0,520,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,342.0,638.0
N_540,45,45,54.0,540,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,332.0,607.0
N_550,,,55.0,550,,0.0,,BX-FM_10-30-2025-Model.pdf,1,312.0,609.0
N_600,106,106,60.0,600,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,301.0,616.0
N_610,106,106,61.0,610,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,283.0,616.5
N_560,65.25,6525,56.0,560,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,352.0,579.0
N_561,156,156,56.1,561,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,333.0,578.5
N_620,65.25,6525,62.0,620,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,253.0,591.5
N_630,70.3,703,63.0,630,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,253.0,612.0
N_660,106,106,66.0,660,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,234.0,610.0
N_670,70.3,703,67.0,670,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,220.5,596.5
N_480,48,48,48.0,480,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,362.0,700.0
N_61,106,106,6.1,61,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,403.0,950.0
N_570,70.3,703,57.0,570,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,325.0,591.0
N_750,70.3,703,75.0,750,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,232.0,526.0
N_740,70.3,703,74.0,740,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,217.0,532.0
N_756,65.25,6525,75.6,756,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,205.0,509.0
N_755,,,75.5,755,,0.0,,BX-FM_10-30-2025-Model.pdf,1,208.0,489.5
N_754,45,45,75.4,754,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,247.5,508.0
N_753,70.3,703,75.3,753,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,247.0,490.0
N_751,27.1,271,75.1,751,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,274.0,514.0
N_752,27.1,271,75.2,752,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,264.0,525.5
N_760,70.3,703,76.0,760,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,273.0,496.0
N_761,27.1,271,76.1,761,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,275.0,476.0
N_762,27.1,271,76.2,762,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,259.0,483.5
N_763,70.3,703,76.3,763,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,283.0,468.5
N_1120,102.4,1024,112.0,1120,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,307.0,386.5
N_772,27.1,271,77.2,772,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,295.0,371.0
N_770,70.3,703,77.0,770,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,284.0,389.5
N_771,27.1,271,77.1,771,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,271.5,389.0
N_773,70.3,703,77.3,773,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,265.0,381.0
N_774,147,147,77.4,774,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,253.0,396.5
N_775,,,77.5,775,,0.0,,BX-FM_10-30-2025-Model.pdf,1,252.0,376.0
N_776,,,77.6,776,,0.0,,BX-FM_10-30-2025-Model.pdf,1,247.5,359.0
N_765,65.25,6525,76.5,765,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,211.0,345.0
N_790,70.3,703,79.0,790,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,246.0,272.0
N_810,108.3,1083,81.0,810,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,231.5,254.5
N_800,108.3,1083,80.0,800,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,247.0,255.0
N_820,28,28,82.0,820,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,268.0,261.0
N_830,108.3,1083,83.0,830,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,422.0,626.0
N_840,48,48,84.0,840,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,430.0,611.0
N_850,108.3,1083,85.0,850,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,414.5,611.5
N_860,106,106,86.0,860,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,410.0,592.5
N_870,70.3,703,87.0,870,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,426.0,557.0
N_890,108.3,1083,89.0,890,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,427.0,536.0
N_880,108.3,1083,88.0,880,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,413.0,552.0
N_930,70.3,703,93.0,930,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,413.0,488.0
N_920,109.2,1092,92.0,920,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,424.5,492.0
N_940,49,49,94.0,940,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,414.0,473.0
N_1001,103.4,1034,100.1,1001,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,425.0,417.5
N_1010,103.4,1034,101.0,1010,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,437.0,437.0
N_950,109.2,1092,95.0,950,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,514.0,523.0
N_960,106,106,96.0,960,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,503.0,507.0
N_970,70.3,703,97.0,970,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,491.0,507.0
N_980,108.3,1083,98.0,980,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,536.0,437.5
N_990,109.2,1092,99.0,990,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,534.0,420.0
N_1020,102.4,1024,102.0,1020,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,390.0,436.5
N_1110,103.4,1034,111.0,1110,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,378.0,432.0
N_1140,103.4,1034,114.0,1140,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,363.0,343.5
N_1150,103.4,1034,115.0,1150,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,349.0,340.5
N_1161,106,106,116.1,1161,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,358.0,320.5
N_1160,106,106,116.0,1160,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,328.5,311.5
N_1162,126,126,116.2,1162,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,339.0,261.5
N_1500,103.4,1034,150.0,1500,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,504.0,332.5
N_1510,103.4,1034,151.0,1510,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,487.5,324.0
N_1530,103.4,1034,153.0,1530,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,451.0,342.5
N_1520,102.4,1024,152.0,1520,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,438.0,361.0
N_1540,103.4,1034,154.0,1540,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,437.0,338.5
N_1550,103.4,1034,155.0,1550,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,414.0,313.5
N_1560,106,106,156.0,1560,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,417.0,297.5
N_1580,108.3,1083,158.0,1580,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,401.0,275.0
N_1570,,,157.0,1570,,0.0,,BX-FM_10-30-2025-Model.pdf,1,415.5,267.5
N_1470,103.4,1034,147.0,1470,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,417.5,255.0
N_1590,109.2,1092,159.0,1590,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,383.0,252.5
N_1180,108.3,1083,118.0,1180,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,691.0,198.0
N_1181,71.8,718,118.1,1181,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,685.0,211.0
N_1221,27.1,271,122.1,1221,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,659.5,287.5
N_1230,103.4,1034,123.0,1230,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,600.5,308.5
N_1200,102.4,1024,120.0,1200,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,598.5,334.5
N_1190,109.2,1092,119.0,1190,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,614.5,337.5
N_1210,102.4,1024,121.0,1210,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,587.5,324.0
N_1250,102.4,1024,125.0,1250,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,596.5,218.5
N_1260,102.4,1024,126.0,1260,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,587.0,220.0
N_1300,103.4,1034,130.0,1300,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,548.5,284.5
N_1301,103.4,1034,130.1,1301,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,539.0,298.0
N_1410,103.4,1034,141.0,1410,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,516.5,295.0
N_1320,103.4,1034,132.0,1320,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,504.5,261.5
N_1310,103.4,1034,131.0,1310,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,506.5,237.0
N_1380,108.3,1083,138.0,1380,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,516.5,166.5
N_1370,70.3,703,137.0,1370,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,516.5,155.5
N_1390,103.4,1034,139.0,1390,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,502.5,166.5
N_1400,103.4,1034,140.0,1400,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,496.0,166.5
N_1360,103.4,1034,136.0,1360,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,490.0,154.0
N_1350,103.4,1034,135.0,1350,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,484.0,154.5
N_1330,103.4,1034,133.0,1330,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,471.0,187.5
N_1340,103.4,1034,134.0,1340,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,471.0,170.5
N_1780,71.8,718,178.0,1780,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,423.0,207.5
N_1790,109.2,1092,179.0,1790,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,425.0,192.5
N_1810,108.3,1083,181.0,1810,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,425.0,164.0
N_1800,108.3,1083,180.0,1800,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,425.0,144.5
N_1740,103.4,1034,174.0,1740,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,421.0,133.5
N_1730,70.3,703,173.0,1730,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,447.0,87.5
N_1720,27.1,271,172.0,1720,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,439.5,78.5
N_1710,27.1,271,171.0,1710,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,436.0,65.0
N_1690,106,106,169.0,1690,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,455.0,51.5
N_1750,,,175.0,1750,,0.0,,BX-FM_10-30-2025-Model.pdf,1,400.0,101.5
N_1760,106,106,176.0,1760,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,384.5,108.5
