"""c""",area,b_p,base,base_ca,col_1,col_10,col_11,col_12,col_14,col_15,col_16,col_2,col_3,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_5,col_6,col_7,col_8,col_9,description,dia,dist.,dn_strm,downstream_node,extraction_method,f_s,freebrd,headloss,hgl,hl,i,inlet,jct,jct_area,junction_type,keystroke,length,location,macro_or_dialog_box,mca,modules,name,pipe_id,q,r_g,slope,source_row,source_sheet,t_c,t_p,t_t,tc,upstream_node,userforms,vel,worksheet_formulas
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,111.0,hydraulics_structured_table,nan,nan,0.4800511406192708,nan,nan,nan,nan,nan,nan,nan,nan,415.0,nan,nan,nan,nan,nan,110.3-111,48.85466518838974,nan,0.001156749736431978,268,HYDRAULICS,nan,nan,nan,nan,110.3,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,110.3,hydraulics_structured_table,nan,nan,0.1318513340553663,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,115.0,nan,nan,nan,nan,nan,110.2-110.3,48.63844487030324,nan,0.001146533339611881,270,HYDRAULICS,nan,nan,nan,nan,110.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,110.2,hydraulics_structured_table,nan,nan,0.0803033553843358,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,73.0,nan,nan,nan,nan,nan,110-110.2,47.642193944419994,nan,0.0011000459641689838,272,HYDRAULICS,nan,nan,nan,nan,110.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,110.0,hydraulics_structured_table,nan,nan,0.1413367408713564,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,147.0,nan,nan,nan,nan,nan,108.4-110,44.54051206213497,nan,0.0009614744276963021,274,HYDRAULICS,nan,nan,nan,nan,108.4,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,108.4,hydraulics_structured_table,nan,nan,0.4835549042907264,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,551.0,nan,nan,nan,nan,nan,107-108.4,42.55331844720537,nan,0.000877595107605674,276,HYDRAULICS,nan,nan,nan,nan,107.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,107.0,hydraulics_structured_table,nan,nan,2.473978075784512,nan,nan,nan,nan,nan,nan,ANGLE POINT,nan,1716.0,nan,nan,nan,nan,nan,101.1-107,8.589719126583466,nan,0.0014417121653755895,278,HYDRAULICS,nan,nan,nan,nan,101.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,101.1,hydraulics_structured_table,nan,nan,0.9711443003997962,nan,nan,nan,nan,nan,nan,nan,nan,626.0,nan,nan,nan,nan,nan,101-101.1,4.137370690443899,nan,0.0015513487226833805,286,HYDRAULICS,nan,nan,nan,nan,101.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,nan,nan,107.0,hydraulics_structured_table,nan,nan,0.5272582597189388,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,482.0,nan,nan,nan,nan,nan,104-107,22.059951294200136,nan,0.0010938968043961387,290,HYDRAULICS,nan,nan,nan,nan,104.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,nan,nan,104.0,hydraulics_structured_table,nan,nan,0.1070730176148651,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,113.0,nan,nan,nan,nan,nan,103.4-104,20.531334181428225,nan,0.0009475488284501343,292,HYDRAULICS,nan,nan,nan,nan,103.4,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,103.4,hydraulics_structured_table,nan,nan,0.161582710015418,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,97.0,nan,nan,nan,nan,nan,103.3-103.4,16.74086752332222,nan,0.0016658011341795676,295,HYDRAULICS,nan,nan,nan,nan,103.3,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,103.3,hydraulics_structured_table,nan,nan,0.2178424520417254,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,315.0,nan,nan,nan,nan,nan,102.4-103.3,5.949160189960987,nan,0.0006915633398150015,298,HYDRAULICS,nan,nan,nan,nan,102.4,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,102.4,hydraulics_structured_table,nan,nan,0.3073321238351804,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,567.0,nan,nan,nan,nan,nan,102.3-102.4,5.266864321607655,nan,0.0005420319644359443,300,HYDRAULICS,nan,nan,nan,nan,102.3,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,102.3,hydraulics_structured_table,nan,nan,0.0199121926706405,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,38.0,nan,nan,nan,nan,nan,102.1-102.3,5.178541085792481,nan,0.000524005070280014,302,HYDRAULICS,nan,nan,nan,nan,102.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,102.1,hydraulics_structured_table,nan,nan,0.0774522405218676,nan,nan,nan,nan,nan,nan,nan,nan,89.0,nan,nan,nan,nan,nan,102-102.1,3.098786867068214,nan,0.0008702498935041312,304,HYDRAULICS,nan,nan,nan,nan,102.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,103.3,hydraulics_structured_table,nan,nan,0.3030512207109229,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,111.0,nan,nan,nan,nan,nan,103.2-103.3,11.820509900219989,nan,0.0027301911775758823,308,HYDRAULICS,nan,nan,nan,nan,103.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,103.2,hydraulics_structured_table,nan,nan,1.890801137065338,nan,nan,nan,nan,nan,nan,nan,nan,935.0,nan,nan,nan,nan,nan,103-103.2,10.173181751634074,nan,0.002022247205417474,310,HYDRAULICS,nan,nan,nan,nan,103.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,103.2,hydraulics_structured_table,nan,nan,0.0513277667166151,nan,nan,nan,nan,nan,nan,nan,nan,73.0,nan,nan,nan,nan,nan,103.1-103.2,2.7853801191605263,nan,0.0007031200920084267,313,HYDRAULICS,nan,nan,nan,nan,103.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,104.0,hydraulics_structured_table,nan,nan,0.0693646433831855,nan,nan,nan,nan,nan,nan,nan,nan,196.0,nan,nan,nan,nan,nan,103.5-104,1.9761083831453266,nan,0.00035390124175094684,316,HYDRAULICS,nan,nan,nan,nan,103.5,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,107.0,hydraulics_structured_table,nan,nan,0.572665073555923,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,552.0,nan,nan,nan,nan,nan,106-107,13.211349823296358,nan,0.0010374367274563823,319,HYDRAULICS,nan,nan,nan,nan,106.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,106.0,hydraulics_structured_table,nan,nan,0.620967482329189,nan,nan,nan,nan,nan,nan,T-INTERSECTION,nan,777.0,nan,nan,nan,nan,nan,105.4-106,11.59552196177545,nan,0.0007991859489436151,321,HYDRAULICS,nan,nan,nan,nan,105.4,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,105.4,hydraulics_structured_table,nan,nan,1.035598996559349,nan,nan,nan,nan,nan,nan,RIGHT ANGLE JCT,nan,467.0,nan,nan,nan,nan,nan,105.1-105.4,4.946603352649715,nan,0.0022175567378144518,325,HYDRAULICS,nan,nan,nan,nan,105.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,105.1,hydraulics_structured_table,nan,nan,0.0612715360337527,nan,nan,nan,nan,nan,nan,nan,nan,51.0,nan,nan,nan,nan,nan,105-105.1,3.640944117060696,nan,0.0012014026673284849,327,HYDRAULICS,nan,nan,nan,nan,105.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,105.4,hydraulics_structured_table,nan,nan,0.0095640700940169,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,nan,nan,nan,105.3-105.4,1.4827586757357525,nan,0.00019925146029201962,330,HYDRAULICS,nan,nan,nan,nan,105.3,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,105.4,hydraulics_structured_table,nan,nan,0.0292760721659573,nan,nan,nan,nan,nan,nan,nan,nan,39.0,nan,nan,nan,nan,nan,105.2-105.4,6.198174266543405,nan,0.0007506685170758302,333,HYDRAULICS,nan,nan,nan,nan,105.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,108.4,hydraulics_structured_table,nan,nan,0.0078921066700398,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,13.0,nan,nan,nan,nan,nan,108.3-108.4,2.5881802237403817,nan,0.0006070851284646076,336,HYDRAULICS,nan,nan,nan,nan,108.3,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,108.3,hydraulics_structured_table,nan,nan,0.0094062712860229,nan,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan,108.2-108.3,1.9979830215633518,nan,0.0003617796648470357,338,HYDRAULICS,nan,nan,nan,nan,108.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,108.4,hydraulics_structured_table,nan,nan,0.0156625091269607,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,36.0,nan,nan,nan,nan,nan,108.1-108.4,2.1910340936752863,nan,0.00043506969797113093,341,HYDRAULICS,nan,nan,nan,nan,108.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,108.1,hydraulics_structured_table,nan,nan,0.010782603584589,nan,nan,nan,nan,nan,nan,nan,nan,39.0,nan,nan,nan,nan,nan,108-108.1,1.7466232353128788,nan,0.00027647701498946227,343,HYDRAULICS,nan,nan,nan,nan,108.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,110.0,hydraulics_structured_table,nan,nan,0.3188573719867543,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,554.0,nan,nan,nan,nan,nan,109.2-110,5.427290028255439,nan,0.000575554823080784,346,HYDRAULICS,nan,nan,nan,nan,109.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,109.2,hydraulics_structured_table,nan,nan,0.5632609460668729,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,259.0,nan,nan,nan,nan,nan,109.1-109.2,4.898630198077697,nan,0.002174752687516884,348,HYDRAULICS,nan,nan,nan,nan,109.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,109.1,hydraulics_structured_table,nan,nan,0.0293598031169414,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,369.0,nan,nan,nan,nan,nan,109-109.1,0.936986003855333,nan,7.956586210553248e-05,351,HYDRAULICS,nan,nan,nan,nan,109.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,110.2,hydraulics_structured_table,nan,nan,0.1855410795929281,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,659.0,nan,nan,nan,nan,nan,110.1-110.2,1.762572742526729,nan,0.0002815494379255359,354,HYDRAULICS,nan,nan,nan,nan,110.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,117.0,hydraulics_structured_table,nan,nan,0.4222594795705617,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,1329.0,nan,nan,nan,nan,nan,115-117,7.311283032738436,nan,0.00031772722315316914,358,HYDRAULICS,nan,nan,nan,nan,115.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,115.0,hydraulics_structured_table,nan,nan,0.0087968851843018,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,27.0,nan,nan,nan,nan,nan,113.2-115,4.083403167739977,nan,0.0003258105623815511,360,HYDRAULICS,nan,nan,nan,nan,113.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,113.2,hydraulics_structured_table,nan,nan,0.0263554806462079,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,133.0,nan,nan,nan,nan,nan,113.1-113.2,3.184559235610066,nan,0.00019816150861810507,362,HYDRAULICS,nan,nan,nan,nan,113.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,113.1,hydraulics_structured_table,nan,nan,0.0006362663058997,nan,nan,nan,nan,nan,nan,RIGHT ANGLE JCT,nan,18.0,nan,nan,nan,nan,nan,113-113.1,1.345001881085043,nan,3.5348128105540276e-05,364,HYDRAULICS,nan,nan,nan,nan,113.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,113.0,hydraulics_structured_table,nan,nan,0.0743728713034816,nan,nan,nan,nan,nan,nan,ANGLE POINT,nan,572.0,nan,nan,nan,nan,nan,112-113,1.1977852954828572,nan,0.00013002250227881415,366,HYDRAULICS,nan,nan,nan,nan,112.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,115.0,hydraulics_structured_table,nan,nan,0.0153651711787828,nan,nan,nan,nan,nan,nan,RIGHT ANGLE JCT,nan,71.0,nan,nan,nan,nan,nan,114.2-115,3.327968513697196,nan,0.00021641086167299727,370,HYDRAULICS,nan,nan,nan,nan,114.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,114.2,hydraulics_structured_table,nan,nan,0.0418549681505485,nan,nan,nan,nan,nan,nan,nan,nan,120.0,nan,nan,nan,nan,nan,114.1-114.2,1.9617903873444142,nan,0.000348791401254571,372,HYDRAULICS,nan,nan,nan,nan,114.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,115.0,hydraulics_structured_table,nan,nan,0.0444969263414123,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,241.0,nan,nan,nan,nan,nan,114-115,1.427335943482489,nan,0.00018463454913449122,375,HYDRAULICS,nan,nan,nan,nan,114.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,117.0,hydraulics_structured_table,nan,nan,0.835827351825764,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,890.0,nan,nan,nan,nan,nan,116-117,3.219089144196915,nan,0.0009391318559840044,380,HYDRAULICS,nan,nan,nan,nan,116.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,119.0,hydraulics_structured_table,nan,nan,0.1472345385741865,nan,nan,nan,nan,nan,nan,nan,nan,188.0,nan,nan,nan,nan,nan,118-119,2.939650114297362,nan,0.0007831624392243962,383,HYDRAULICS,nan,nan,nan,nan,118.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,121.0,hydraulics_structured_table,nan,nan,0.0098561078668893,nan,nan,nan,nan,nan,nan,nan,nan,178.0,nan,nan,nan,nan,nan,120-121,1.6833809352680504,nan,5.537139251061441e-05,386,HYDRAULICS,nan,nan,nan,nan,120.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,nan,nan,130.0,hydraulics_structured_table,nan,nan,0.2194259618448824,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,284.0,nan,nan,nan,nan,nan,129-130,18.53963619829212,nan,0.0007726266262143748,389,HYDRAULICS,nan,nan,nan,nan,129.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,129.0,hydraulics_structured_table,nan,nan,0.9354786512857344,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,629.0,nan,nan,nan,nan,nan,128-129,15.818234177118184,nan,0.0014872474583239022,391,HYDRAULICS,nan,nan,nan,nan,128.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,128.0,hydraulics_structured_table,nan,nan,0.8643458821444064,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,700.0,nan,nan,nan,nan,nan,127-128,14.413224345963094,nan,0.0012347798316348663,395,HYDRAULICS,nan,nan,nan,nan,127.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,127.0,hydraulics_structured_table,nan,nan,0.9056282502845314,nan,nan,nan,nan,nan,nan,ANGLE POINT,nan,662.0,nan,nan,nan,nan,nan,124-127,8.367306304606755,nan,0.0013680185049615278,401,HYDRAULICS,nan,nan,nan,nan,124.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,124.0,hydraulics_structured_table,nan,nan,0.4819233160877945,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,394.0,nan,nan,nan,nan,nan,123-124,7.911895454166293,nan,0.001223155624588311,404,HYDRAULICS,nan,nan,nan,nan,123.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,123.0,hydraulics_structured_table,nan,nan,0.0244524602263954,nan,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan,122-123,6.93768038398964,nan,0.000940479239476747,408,HYDRAULICS,nan,nan,nan,nan,122.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,127.0,hydraulics_structured_table,nan,nan,0.2422124270995056,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,270.0,nan,nan,nan,nan,nan,126-127,6.775728727654577,nan,0.0008970830633315024,411,HYDRAULICS,nan,nan,nan,nan,126.0,nan,nan,nan
