"""c""",area,b_p,base,base_ca,col_1,col_10,col_11,col_12,col_14,col_15,col_16,col_2,col_3,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_5,col_6,col_7,col_8,col_9,description,dia,dist.,dn_strm,downstream_node,extraction_method,f_s,freebrd,headloss,hgl,hl,i,inlet,jct,jct_area,junction_type,keystroke,length,location,macro_or_dialog_box,mca,modules,name,pipe_id,q,r_g,slope,source_row,source_sheet,t_c,t_p,t_t,tc,upstream_node,userforms,vel,worksheet_formulas
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,137.0,hydraulics_structured_table,nan,nan,0.2934047007451661,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,353.0,nan,nan,nan,nan,nan,136.5-137,6.52207611220449,nan,0.0008311747896463631,552,HYDRAULICS,nan,nan,nan,nan,136.5,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,136.5,hydraulics_structured_table,nan,nan,0.0115020676418225,nan,nan,nan,nan,nan,nan,T-INTERSECTION,nan,17.0,nan,nan,nan,nan,nan,136.4-136.5,5.884413451082955,nan,0.0006765922142248585,555,HYDRAULICS,nan,nan,nan,nan,136.4,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,136.4,hydraulics_structured_table,nan,nan,0.3743470632638307,nan,nan,nan,nan,nan,nan,ANGLE POINT,nan,526.0,nan,nan,nan,nan,nan,136-136.4,2.802296345721672,nan,0.0007116864320605148,558,HYDRAULICS,nan,nan,nan,nan,136.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,136.4,hydraulics_structured_table,nan,nan,0.0241294364297231,nan,nan,nan,nan,nan,nan,RIGHT ANGLE JCT,nan,23.0,nan,nan,nan,nan,nan,136.3-136.4,3.402353142457029,nan,0.0010491059317270944,561,HYDRAULICS,nan,nan,nan,nan,136.3,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,136.3,hydraulics_structured_table,nan,nan,0.0098228162548593,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,21.0,nan,nan,nan,nan,nan,136.2-136.3,2.2718417692650705,nan,0.0004677531549933029,563,HYDRAULICS,nan,nan,nan,nan,136.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,136.2,hydraulics_structured_table,nan,nan,0.047496078211921,nan,nan,nan,nan,nan,nan,nan,nan,158.0,nan,nan,nan,nan,nan,136.1-136.2,1.8212520321959202,nan,0.00030060808994886764,565,HYDRAULICS,nan,nan,nan,nan,136.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,141.0,hydraulics_structured_table,nan,nan,0.0403677021783863,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,213.0,nan,nan,nan,nan,nan,140-141,1.4460953517189146,nan,0.0001895197285370251,569,HYDRAULICS,nan,nan,nan,nan,140.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,140.0,hydraulics_structured_table,nan,nan,0.0087661620199114,nan,nan,nan,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan,139-140,1.239093815032514,nan,0.0001391454288874838,572,HYDRAULICS,nan,nan,nan,nan,139.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,143.0,hydraulics_structured_table,nan,nan,0.0470368173280105,nan,nan,nan,nan,nan,nan,nan,nan,255.0,nan,nan,nan,nan,nan,142-143,1.426653779292424,nan,0.000184458107168669,575,HYDRAULICS,nan,nan,nan,nan,142.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,145.0,hydraulics_structured_table,nan,nan,0.0663811951173474,nan,nan,nan,nan,nan,nan,nan,nan,128.0,nan,nan,nan,nan,nan,144-145,2.3921437064303173,nan,0.0005186030868542769,578,HYDRAULICS,nan,nan,nan,nan,144.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,153.1,hydraulics_structured_table,nan,nan,0.1678761442571096,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,509.0,nan,nan,nan,nan,nan,153-153.1,4.108424244239724,nan,0.00032981560757781864,581,HYDRAULICS,nan,nan,nan,nan,153.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,153.0,hydraulics_structured_table,nan,nan,0.0672861966209952,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,328.0,nan,nan,nan,nan,nan,152-153,3.240154729691408,nan,0.00020514084335669297,585,HYDRAULICS,nan,nan,nan,nan,152.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,153.1,hydraulics_structured_table,nan,nan,0.0658602161542965,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,35.0,nan,nan,nan,nan,nan,151-153.1,4.556666783778305,nan,0.0018817204615513285,588,HYDRAULICS,nan,nan,nan,nan,151.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,151.0,hydraulics_structured_table,nan,nan,0.1446626287622546,nan,nan,nan,nan,nan,nan,RIGHT ANGLE JCT,nan,132.0,nan,nan,nan,nan,nan,150-151,3.4774502705428647,nan,0.0010959290057746562,590,HYDRAULICS,nan,nan,nan,nan,150.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0,nan,nan,150.0,hydraulics_structured_table,nan,nan,0.3803238655119725,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,551.0,nan,nan,nan,nan,nan,149-150,1.6971519116896359,nan,0.0006902429501124728,592,HYDRAULICS,nan,nan,nan,nan,149.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0,nan,nan,149.0,hydraulics_structured_table,nan,nan,0.0578992492242326,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,221.0,nan,nan,nan,nan,nan,147-149,1.0455867164568549,nan,0.00026198755305082653,597,HYDRAULICS,nan,nan,nan,nan,147.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0,nan,nan,147.0,hydraulics_structured_table,nan,nan,0.0289010212247699,nan,nan,nan,nan,nan,nan,nan,nan,210.0,nan,nan,nan,nan,nan,146-147,0.757821068228682,nan,0.00013762391059414245,599,HYDRAULICS,nan,nan,nan,nan,146.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0,nan,nan,149.0,hydraulics_structured_table,nan,nan,0.0156949044169117,nan,nan,nan,nan,nan,nan,nan,nan,359.0,nan,nan,nan,nan,nan,148-149,0.4271219013622744,nan,4.3718396704489595e-05,602,HYDRAULICS,nan,nan,nan,nan,148.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,0.0,hydraulics_structured_table,nan,nan,0.5110488054904078,nan,nan,nan,nan,nan,nan,OUTFALL,nan,572.0,nan,nan,nan,nan,nan,184-0,42.935795232979906,nan,0.000893441967640573,605,HYDRAULICS,nan,nan,nan,nan,184.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,184.0,hydraulics_structured_table,nan,nan,0.2825227409283254,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,344.0,nan,nan,nan,nan,nan,182.1-184,41.16554039270231,nan,0.0008212870375823414,609,HYDRAULICS,nan,nan,nan,nan,182.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,182.1,hydraulics_structured_table,nan,nan,0.9346019440501504,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,575.0,nan,nan,nan,nan,nan,180.1-182.1,57.91162539820212,nan,0.0016253946853046093,611,HYDRAULICS,nan,nan,nan,nan,180.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,nan,nan,180.1,hydraulics_structured_table,nan,nan,0.0881936869672208,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,93.0,nan,nan,nan,nan,nan,178-180.1,44.23475353532116,nan,0.0009483192147012988,613,HYDRAULICS,nan,nan,nan,nan,178.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.0,nan,nan,178.0,hydraulics_structured_table,nan,nan,2.2644139273934067,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,1260.0,nan,nan,nan,nan,nan,176-178,42.6514480994346,nan,0.0017971539106296879,615,HYDRAULICS,nan,nan,nan,nan,176.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.0,nan,nan,176.0,hydraulics_structured_table,nan,nan,1.420202097434155,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,1310.0,nan,nan,nan,nan,nan,173-176,33.126882844054784,nan,0.001084123738499355,617,HYDRAULICS,nan,nan,nan,nan,173.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,173.0,hydraulics_structured_table,nan,nan,4.061725646123026,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,1463.0,nan,nan,nan,nan,nan,169-173,11.919905465577752,nan,0.0027762991429412347,619,HYDRAULICS,nan,nan,nan,nan,169.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,169.0,hydraulics_structured_table,nan,nan,0.9964232817844196,nan,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,462.0,nan,nan,nan,nan,nan,168-169,4.878324242667465,nan,0.0021567603501827268,622,HYDRAULICS,nan,nan,nan,nan,168.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,168.0,hydraulics_structured_table,nan,nan,0.908338173687022,nan,nan,nan,nan,nan,nan,ANGLE POINT,nan,883.0,nan,nan,nan,nan,nan,167-168,3.3690941578741107,nan,0.001028695553439436,625,HYDRAULICS,nan,nan,nan,nan,167.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,168.0,hydraulics_structured_table,nan,nan,0.1204878504908364,nan,nan,nan,nan,nan,nan,nan,nan,249.0,nan,nan,nan,nan,nan,166-168,2.3106899320401593,nan,0.00048388694976239557,628,HYDRAULICS,nan,nan,nan,nan,166.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,173.0,hydraulics_structured_table,nan,nan,1.3060943118028172,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,670.0,nan,nan,nan,nan,nan,172-173,18.109908274050245,nan,0.0019493944952280852,631,HYDRAULICS,nan,nan,nan,nan,172.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,172.0,hydraulics_structured_table,nan,nan,0.4014667425578846,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,405.0,nan,nan,nan,nan,nan,171-172,12.914085531439984,nan,0.0009912759075503324,633,HYDRAULICS,nan,nan,nan,nan,171.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,171.0,hydraulics_structured_table,nan,nan,0.9157812645236691,nan,nan,nan,nan,nan,nan,nan,nan,450.0,nan,nan,nan,nan,nan,170-171,10.205382853619586,nan,0.002035069476719265,635,HYDRAULICS,nan,nan,nan,nan,170.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,176.0,hydraulics_structured_table,nan,nan,0.3019135742310381,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,490.0,nan,nan,nan,nan,nan,174-176,10.181450701617292,nan,0.0006161501514919146,638,HYDRAULICS,nan,nan,nan,nan,174.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,174.0,hydraulics_structured_table,nan,nan,0.0289309881571321,nan,nan,nan,nan,nan,nan,RIGHT ANGLE JCT,nan,711.0,nan,nan,nan,nan,nan,159.2-174,1.4430670652116502,nan,4.0690559995966473e-05,640,HYDRAULICS,nan,nan,nan,nan,159.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,nan,nan,0.0,hydraulics_structured_table,nan,nan,0.7923174459227323,nan,nan,nan,nan,nan,nan,OUTFALL,nan,490.0,nan,nan,nan,nan,nan,182.2-0,26.820566193614738,nan,0.0016169743794341477,643,HYDRAULICS,nan,nan,nan,nan,182.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,182.2,hydraulics_structured_table,nan,nan,0.8232043748199535,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,583.0,nan,nan,nan,nan,nan,180.2-182.2,8.500789049277376,nan,0.0014120143650428018,648,HYDRAULICS,nan,nan,nan,nan,180.2,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.0,nan,nan,180.2,hydraulics_structured_table,nan,nan,0.0373344528080423,nan,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,77.0,nan,nan,nan,nan,nan,165-180.2,22.15392481151716,nan,0.0004848630234810695,650,HYDRAULICS,nan,nan,nan,nan,165.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,nan,nan,165.0,hydraulics_structured_table,nan,nan,0.3710147950729022,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,396.0,nan,nan,nan,nan,nan,162-165,20.415705564404135,nan,0.0009369060481638944,653,HYDRAULICS,nan,nan,nan,nan,162.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,nan,nan,162.0,hydraulics_structured_table,nan,nan,0.3766543401343467,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,434.0,nan,nan,nan,nan,nan,161-162,19.64911505769948,nan,0.0008678671431666975,655,HYDRAULICS,nan,nan,nan,nan,161.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,161.0,hydraulics_structured_table,nan,nan,1.921507314531516,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,937.0,nan,nan,nan,nan,nan,160-161,18.574520381477786,nan,0.002050701509638758,658,HYDRAULICS,nan,nan,nan,nan,160.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,160.0,hydraulics_structured_table,nan,nan,0.4157873728943486,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,207.0,nan,nan,nan,nan,nan,159.1-160,18.383019939001912,nan,0.00200863465166352,662,HYDRAULICS,nan,nan,nan,nan,159.1,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,159.1,hydraulics_structured_table,nan,nan,1.171065205098576,nan,nan,nan,nan,nan,nan,RIGHT ANGLE JCT,nan,665.0,nan,nan,nan,nan,nan,159-159.1,17.212585041599144,nan,0.0017610003084189113,664,HYDRAULICS,nan,nan,nan,nan,159.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,159.0,hydraulics_structured_table,nan,nan,0.4372517531464128,nan,nan,nan,nan,nan,nan,INLET JUNCTION,nan,577.0,nan,nan,nan,nan,nan,158-159,11.291308052479847,nan,0.000757801998520646,666,HYDRAULICS,nan,nan,nan,nan,158.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,158.0,hydraulics_structured_table,nan,nan,0.0215959017029554,nan,nan,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan,157-158,3.3412406413456757,nan,0.00021814042124197424,668,HYDRAULICS,nan,nan,nan,nan,157.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,184.0,hydraulics_structured_table,nan,nan,0.1664238685751173,nan,nan,nan,nan,nan,nan,nan,nan,180.0,nan,nan,nan,nan,nan,183-184,3.19404677110373,nan,0.0009245770476395405,671,HYDRAULICS,nan,nan,nan,nan,183.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,182.2,hydraulics_structured_table,nan,nan,0.5712927981446684,nan,nan,nan,nan,nan,nan,ANGLE POINT,nan,1162.0,nan,nan,nan,nan,nan,181-182.2,5.016097762696374,nan,0.0004916461257699384,674,HYDRAULICS,nan,nan,nan,nan,181.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,nan,nan,180.2,hydraulics_structured_table,nan,nan,0.2064070255489907,nan,nan,nan,nan,nan,nan,nan,nan,245.0,nan,nan,nan,nan,nan,179-180.2,6.5662721246581235,nan,0.0008424776553020031,678,HYDRAULICS,nan,nan,nan,nan,179.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,0.0,hydraulics_structured_table,nan,nan,0.0031436243673037,nan,nan,nan,nan,nan,nan,OUTFALL,nan,200.0,nan,nan,nan,nan,nan,185-0,0.4164568814957421,nan,1.5718121836518634e-05,681,HYDRAULICS,nan,nan,nan,nan,185.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,nan,nan,0.0,hydraulics_structured_table,nan,nan,0.0134819000342929,nan,nan,nan,nan,nan,nan,OUTFALL,nan,133.0,nan,nan,nan,nan,nan,186-0,0.12166511375169345,nan,0.00010136766943077386,684,HYDRAULICS,nan,nan,nan,nan,186.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,nan,nan,0.0,hydraulics_structured_table,nan,nan,0.0081196106517888,nan,nan,nan,nan,nan,nan,nan,nan,185.0,nan,nan,nan,nan,nan,187-0,0.08005677182162368,nan,4.3889787306966745e-05,687,HYDRAULICS,nan,nan,nan,nan,187.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,E=SLOPE OF THE I-D-F CURVE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,Reference,nan,nan,nan,nan,nan,nan,nan,nan
 , , ,FORMULA, ,nan,nan,nan,nan,nan,nan,nan,line_CIA_JCT,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DIA, , ,nan,nan,#VALUE!,#VALUE!,nan,FORMULA,#VALUE!,#VALUE!, , ,FORMULA,nan,nan,LENGTH,nan,nan,FORMULA,nan,nan,nan,#VALUE!, , ,23,Formluas,#VALUE!,#VALUE!,CELL,ELEV,nan,nan,#VALUE!,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,length,nan,nan,nan,nan,nan,nan,nan,19,VBA reference,nan,nan,nan,nan,nan,nan,nan,nan
